#Ore_Type|Ore_Name|Wherein|Threshold|Y_Min|Y_Max|Biome
dirt|dirt_silt_01|sand|0.8|beach_depth|beach|hot_humid_beach
dirt|dirt_clayey_with_grass_cool_temperate_highland|dirt_with_grass_cool_temperate_highland|0.8|shelf|highland|cool_temperate_highland
dirt|dirt_sandy_with_grass_cool_temperate_highland|dirt_with_grass_cool_temperate_highland|0.8|shelf|highland|cool_temperate_highland
dirt|dirt_silty_with_grass_cool_temperate_highland|dirt_with_grass_cool_temperate_highland|0.8|shelf|highland|cool_temperate_highland
dirt|ice|lib_materials:stone_sand|0.8|highland|mountain|cool_temperate_mountain
dirt|ice_2|lib_materials:stone_sand|0.8|highland|mountain|cool_temperate_mountain
dirt|snow_block|lib_materials:stone_sand|0.8|highland|mountain|cool_temperate_mountain
dirt|ice|lib_materials:stone_gneiss_02|0.8|mountain|strato|cool_temperate_strato
dirt|ice_2|lib_materials:stone_gneiss_02|0.8|mountain|strato|cool_temperate_strato
dirt|snow_block|lib_materials:stone_gneiss_02|0.8|mountain|strato|cool_temperate_strato
dirt|dirt_black_with_grass_cool_semiarid_coastal|dirt_with_grass_cool_semiarid_coastal|0.8|beach|coastal|cool_semiarid_coastal
dirt|dirt_brown_with_grass_cool_semiarid_coastal|dirt_with_grass_cool_semiarid_coastal|0.8|beach|coastal|cool_semiarid_coastal
dirt|dirt_clayey_with_grass_cool_semiarid_coastal|dirt_with_grass_cool_semiarid_coastal|0.8|beach|coastal|cool_semiarid_coastal
dirt|dirt_sandy_with_grass_cool_semiarid_coastal|dirt_with_grass_cool_semiarid_coastal|0.8|beach|coastal|cool_semiarid_coastal
dirt|dirt_silty_with_grass_cool_semiarid_coastal|dirt_with_grass_cool_semiarid_coastal|0.8|beach|coastal|cool_semiarid_coastal
dirt|dirt_black_with_grass_cool_semiarid_lowland|dirt_with_grass_cool_semiarid_lowland|0.8|coastal|lowland|cool_semiarid_lowland
dirt|dirt_brown_with_grass_cool_semiarid_lowland|dirt_with_grass_cool_semiarid_lowland|0.8|coastal|lowland|cool_semiarid_lowland
dirt|dirt_clayey_with_grass_cool_semiarid_lowland|dirt_with_grass_cool_semiarid_lowland|0.8|coastal|lowland|cool_semiarid_lowland
dirt|dirt_sandy_with_grass_cool_semiarid_lowland|dirt_with_grass_cool_semiarid_lowland|0.8|coastal|lowland|cool_semiarid_lowland
dirt|dirt_silty_with_grass_cool_semiarid_lowland|dirt_with_grass_cool_semiarid_lowland|0.8|coastal|lowland|cool_semiarid_lowland
dirt|dirt_black_with_grass_cool_semiarid_shelf|dirt_with_grass_cool_semiarid_shelf|0.8|lowland|shelf|cool_semiarid_shelf
dirt|dirt_brown_with_grass_cool_semiarid_shelf|dirt_with_grass_cool_semiarid_shelf|0.8|lowland|shelf|cool_semiarid_shelf
dirt|dirt_clayey_with_grass_cool_semiarid_shelf|dirt_with_grass_cool_semiarid_shelf|0.8|lowland|shelf|cool_semiarid_shelf
dirt|dirt_sandy_with_grass_cool_semiarid_shelf|dirt_with_grass_cool_semiarid_shelf|0.8|lowland|shelf|cool_semiarid_shelf
dirt|dirt_silty_with_grass_cool_semiarid_shelf|dirt_with_grass_cool_semiarid_shelf|0.8|lowland|shelf|cool_semiarid_shelf
dirt|dirt_black_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|dirt_brown_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|dirt_clayey_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|dirt_sandy_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|dirt_silty_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|sand|stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|sand_desert|stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|sand_white|stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|stone_desert_gravel|stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|stone_sandstone_white_gravel|stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|sand|stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|sand_desert|stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|sand_white|stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|stone_sandstone_white_gravel|stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|stone_desert_gravel|stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|sand|stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|sand_desert|stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|sand_white|stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|stone_desert_gravel|stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|stone_sandstone_white_gravel|stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|sand|stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|sand_desert|stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|sand_white|stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|stone_desert_gravel|stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|stone_sandstone_white_gravel|stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|dirt_silt_01|dirt_mud_01|0.8|beach_depth|beach|temperate_rainforest_swamp
